Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
,Belarus,53.7098,27.9534,3/8/20,6,0,0,6
,Iceland,64.9631,-19.0208,3/8/20,50,0,0,50
,Lithuania,55.1694,23.8813,3/8/20,1,0,0,1
,Mexico,23.6345,-102.5528,3/8/20,7,0,1,6
,New Zealand,-40.9006,174.886,3/8/20,5,0,0,5
,Nigeria,9.082,8.6753,3/8/20,1,0,0,1
Western Australia,Australia,-31.9505,115.8605,3/8/20,3,1,0,2
,Ireland,53.1424,-7.6921,3/8/20,19,0,0,19
,Luxembourg,49.8153,6.1296,3/8/20,3,0,0,3
,Monaco,43.7333,7.4167,3/8/20,1,0,0,1
,Qatar,25.3548,51.1839,3/8/20,15,0,0,15
,Ecuador,-1.8312,-78.1834,3/8/20,14,0,0,14
,Azerbaijan,40.1431,47.5769,3/8/20,9,0,0,9
,Armenia,40.0691,45.0382,3/8/20,1,0,0,1
,Dominican Republic,18.7357,-70.1627,3/8/20,5,0,0,5
,Indonesia,-0.7893,113.9213,3/8/20,6,0,0,6
,Portugal,39.3999,-8.2245,3/8/20,30,0,0,30
,Andorra,42.5063,1.5218,3/8/20,1,0,0,1
Tasmania,Australia,-41.4545,145.9707,3/8/20,2,0,0,2
,Latvia,56.8796,24.6032,3/8/20,2,0,0,2
,Morocco,31.7917,-7.0926,3/8/20,2,0,0,2
,Saudi Arabia,24.0,45.0,3/8/20,11,0,0,11
,Senegal,14.4974,-14.4524,3/8/20,4,0,1,3
,Argentina,-38.4161,-63.6167,3/8/20,12,1,0,11
,Chile,-35.6751,-71.543,3/8/20,8,0,0,8
,Jordan,31.24,36.51,3/8/20,1,0,0,1
,Ukraine,48.3794,31.1656,3/8/20,1,0,0,1
,Hungary,47.1625,19.5033,3/8/20,7,0,0,7
Northern Territory,Australia,-12.4634,130.8456,3/8/20,0,0,0,0
,Liechtenstein,47.14,9.55,3/8/20,1,0,0,1
,Poland,51.9194,19.1451,3/8/20,11,0,0,11
,Tunisia,34.0,9.0,3/8/20,2,0,0,2
,Bosnia and Herzegovina,43.9159,17.6791,3/8/20,3,0,0,3
,Slovenia,46.1512,14.9955,3/8/20,16,0,0,16
,South Africa,-30.5595,22.9375,3/8/20,3,0,0,3
,Bhutan,27.5142,90.4336,3/8/20,1,0,0,1
,Cameroon,3.8480000000000003,11.5021,3/8/20,2,0,0,2
,Colombia,4.5709,-74.2973,3/8/20,1,0,0,1
,Costa Rica,9.7489,-83.7534,3/8/20,5,0,0,5
,Peru,-9.19,-75.0152,3/8/20,6,0,0,6
,Serbia,44.0165,21.0059,3/8/20,1,0,0,1
,Slovakia,48.669,19.699,3/8/20,3,0,0,3
,Togo,8.6195,0.8248,3/8/20,1,0,0,1
,French Guiana,3.9339,-53.1258,3/8/20,5,0,0,5
,Malta,35.9375,14.3754,3/8/20,3,0,0,3
,Martinique,14.6415,-61.0242,3/8/20,2,0,0,2
,Bulgaria,42.7339,25.4858,3/8/20,4,0,0,4
,Maldives,3.2028,73.2207,3/8/20,4,0,0,4
,Bangladesh,23.685,90.3563,3/8/20,3,0,0,3
,Paraguay,-23.4425,-58.4438,3/8/20,1,0,0,1
Ontario,Canada,51.2538,-85.3232,3/8/20,29,0,4,25
Alberta,Canada,53.9333,-116.5765,3/8/20,4,0,0,4
Quebec,Canada,52.9399,-73.5491,3/8/20,4,0,0,4
,Albania,41.1533,20.1683,3/8/20,0,0,0,0
,Cyprus,35.1264,33.4299,3/8/20,0,0,0,0
,Brunei,4.5353,114.7277,3/8/20,0,0,0,0
Washington,USA,47.4009,-121.4905,3/8/20,0,0,0,0
New York,USA,42.1657,-74.9481,3/8/20,0,0,0,0
California,USA,36.1162,-119.6816,3/8/20,0,0,0,0
Massachusetts,USA,42.2302,-71.5301,3/8/20,0,0,0,0
Diamond Princess,USA,35.4437,139.638,3/8/20,45,0,0,45
Grand Princess,USA,37.6489,-122.6655,3/8/20,21,0,0,21
Georgia,USA,33.0406,-83.6431,3/8/20,0,0,0,0
Colorado,USA,39.0598,-105.3111,3/8/20,0,0,0,0
Florida,USA,27.7663,-81.6868,3/8/20,0,0,0,0
New Jersey,USA,40.2989,-74.521,3/8/20,0,0,0,0
Oregon,USA,44.571999999999996,-122.0709,3/8/20,0,0,0,0
Texas,USA,31.0545,-97.5635,3/8/20,0,0,0,0
Illinois,USA,40.3495,-88.9861,3/8/20,0,0,0,0
Pennsylvania,USA,40.5908,-77.2098,3/8/20,0,0,0,0
Iowa,USA,42.0115,-93.2105,3/8/20,0,0,0,0
Maryland,USA,39.0639,-76.8021,3/8/20,0,0,0,0
North Carolina,USA,35.6301,-79.8064,3/8/20,0,0,0,0
South Carolina,USA,33.8569,-80.945,3/8/20,0,0,0,0
Tennessee,USA,35.7478,-86.6923,3/8/20,0,0,0,0
Virginia,USA,37.7693,-78.17,3/8/20,0,0,0,0
Arizona,USA,33.7298,-111.4312,3/8/20,0,0,0,0
Indiana,USA,39.8494,-86.2583,3/8/20,0,0,0,0
Kentucky,USA,37.6681,-84.6701,3/8/20,0,0,0,0
District of Columbia,USA,38.8974,-77.0268,3/8/20,0,0,0,0
Nevada,USA,38.3135,-117.0554,3/8/20,0,0,0,0
New Hampshire,USA,43.4525,-71.5639,3/8/20,0,0,0,0
Minnesota,USA,45.6945,-93.9002,3/8/20,0,0,0,0
Nebraska,USA,41.1254,-98.2681,3/8/20,0,0,0,0
Ohio,USA,40.3888,-82.7649,3/8/20,0,0,0,0
Rhode Island,USA,41.6809,-71.5118,3/8/20,0,0,0,0
Wisconsin,USA,44.2685,-89.6165,3/8/20,0,0,0,0
Connecticut,USA,41.5978,-72.7554,3/8/20,0,0,0,0
Hawaii,USA,21.0943,-157.4983,3/8/20,0,0,0,0
Oklahoma,USA,35.5653,-96.9289,3/8/20,0,0,0,0
Utah,USA,40.15,-111.8624,3/8/20,0,0,0,0
,Burkina Faso,12.2383,-1.5616,3/8/20,0,0,0,0
,Holy See,41.9029,12.4534,3/8/20,1,0,0,1
,Mongolia,46.8625,103.8467,3/8/20,0,0,0,0
,Panama,8.538,-80.7821,3/8/20,0,0,0,0
Kansas,USA,38.5266,-96.7265,3/8/20,0,0,0,0
Louisiana,USA,31.1695,-91.8678,3/8/20,0,0,0,0
Missouri,USA,38.4561,-92.2884,3/8/20,0,0,0,0
Vermont,USA,44.0459,-72.7107,3/8/20,0,0,0,0
Alaska,USA,61.3707,-152.4044,3/8/20,0,0,0,0
Arkansas,USA,34.9697,-92.3731,3/8/20,0,0,0,0
Delaware,USA,39.3185,-75.5071,3/8/20,0,0,0,0
Idaho,USA,44.2405,-114.4788,3/8/20,0,0,0,0
Maine,USA,44.6939,-69.3819,3/8/20,0,0,0,0
Michigan,USA,43.3266,-84.5361,3/8/20,0,0,0,0
Mississippi,USA,32.7416,-89.6787,3/8/20,0,0,0,0
Montana,USA,46.9219,-110.4544,3/8/20,0,0,0,0
New Mexico,USA,34.8405,-106.2485,3/8/20,0,0,0,0
North Dakota,USA,47.5289,-99.78399999999999,3/8/20,0,0,0,0
South Dakota,USA,44.2998,-99.4388,3/8/20,0,0,0,0
West Virginia,USA,38.4912,-80.9545,3/8/20,0,0,0,0
Wyoming,USA,42.756,-107.3025,3/8/20,0,0,0,0
Hubei,China,30.9756,112.2707,3/8/20,67707,2986,45235,19486
,Iran,32.0,53.0,3/8/20,6566,194,2134,4238
,"Korea, South",36.0,128.0,3/8/20,7314,50,118,7146
France,France,46.2276,2.2137,3/8/20,1126,19,12,1095
Guangdong,China,23.3417,113.4244,3/8/20,1352,7,1256,89
Henan,China,33.882,113.61399999999999,3/8/20,1272,22,1247,3
Zhejiang,China,29.1832,120.0934,3/8/20,1215,1,1161,53
Hunan,China,27.6104,111.7088,3/8/20,1018,4,968,46
Anhui,China,31.8257,117.2264,3/8/20,990,6,984,0
Jiangxi,China,27.614,115.7221,3/8/20,935,1,919,15
Shandong,China,36.3427,118.1498,3/8/20,758,6,642,110
Diamond Princess,Cruise Ship,35.4437,139.638,3/8/20,696,6,40,650
Jiangsu,China,32.9711,119.455,3/8/20,631,0,612,19
Chongqing,China,30.0572,107.874,3/8/20,576,6,527,43
Sichuan,China,30.6171,102.7103,3/8/20,539,3,464,72
Heilongjiang,China,47.861999999999995,127.7615,3/8/20,481,13,412,56
Denmark,Denmark,56.2639,9.5018,3/8/20,35,0,1,34
Beijing,China,40.1824,116.4142,3/8/20,428,8,308,112
Shanghai,China,31.201999999999998,121.4491,3/8/20,342,3,314,25
Hebei,China,39.549,116.1306,3/8/20,318,6,307,5
Fujian,China,26.0789,117.9874,3/8/20,296,1,295,0
Guangxi,China,23.8298,108.7881,3/8/20,252,2,223,27
Shaanxi,China,35.1917,108.8701,3/8/20,245,1,227,17
Yunnan,China,24.974,101.48700000000001,3/8/20,174,2,170,2
Hainan,China,19.1959,109.7453,3/8/20,168,6,159,3
Guizhou,China,26.8154,106.8748,3/8/20,146,2,117,27
Tianjin,China,39.3054,117.323,3/8/20,136,3,128,5
Shanxi,China,37.5777,112.2922,3/8/20,133,0,126,7
Gansu,China,37.8099,101.0583,3/8/20,124,2,87,35
Hong Kong,China,22.3,114.2,3/8/20,114,3,58,53
Liaoning,China,41.2956,122.6085,3/8/20,125,1,109,15
Jilin,China,43.6661,126.1923,3/8/20,93,1,90,2
,Czechia,49.8175,15.472999999999999,3/8/20,31,0,0,31
Xinjiang,China,41.1129,85.2401,3/8/20,76,3,73,0
Inner Mongolia,China,44.0935,113.9448,3/8/20,75,1,70,4
Ningxia,China,37.2692,106.1655,3/8/20,75,0,71,4
,Taiwan*,23.7,121.0,3/8/20,45,1,13,31
,Vietnam,16.0,108.0,3/8/20,30,0,16,14
,Russia,60.0,90.0,3/8/20,17,0,3,14
Qinghai,China,35.7452,95.9956,3/8/20,18,0,18,0
Macau,China,22.1667,113.55,3/8/20,10,0,10,0
,Moldova,47.4116,28.3699,3/8/20,1,0,0,1
,Bolivia,-16.2902,-63.5887,3/8/20,0,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,3/8/20,2,0,0,2
St Martin,France,18.0708,-63.0501,3/8/20,0,0,0,0
,Honduras,15.2,-86.2419,3/8/20,0,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,3/8/20,0,0,0,0
New Brunswick,Canada,46.5653,-66.4619,3/8/20,0,0,0,0
Tibet,China,31.6927,88.0924,3/8/20,1,0,1,0
,Congo (Kinshasa),-4.0383,21.7587,3/8/20,0,0,0,0
,Cote d'Ivoire,7.54,-5.5471,3/8/20,0,0,0,0
Saint Barthelemy,France,17.9,-62.8333,3/8/20,3,0,0,3
,Jamaica,18.1096,-77.2975,3/8/20,0,0,0,0
,Reunion,-21.1151,55.5364,3/8/20,0,0,0,0
,Turkey,38.9637,35.2433,3/8/20,0,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,3/8/20,1,0,0,1
,Cuba,22.0,-80.0,3/8/20,0,0,0,0
,Guyana,5.0,-58.75,3/8/20,0,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/8/20,0,0,0,0
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,3/8/20,273,3,18,252
,Kazakhstan,48.0196,66.9237,3/8/20,0,0,0,0
French Polynesia,France,-17.6797,149.4068,3/8/20,0,0,0,0
,Cayman Islands,19.3133,-81.2546,3/8/20,0,0,0,0
,Guadeloupe,16.265,-61.551,3/8/20,0,0,0,0
Manitoba,Canada,53.7609,-98.8139,3/8/20,0,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,3/8/20,0,0,0,0
,Ethiopia,9.145,40.4897,3/8/20,0,0,0,0
,Sudan,12.8628,30.2176,3/8/20,0,0,0,0
,Guinea,9.9456,-9.6966,3/8/20,0,0,0,0
,Aruba,12.5211,-69.9683,3/8/20,0,0,0,0
Grand Princess,Canada,37.6489,-122.6655,3/8/20,0,0,0,0
,Kenya,-0.0236,37.9062,3/8/20,0,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/8/20,0,0,0,0
Alabama,USA,32.3182,-86.9023,3/8/20,0,0,0,0
,Thailand,15.0,101.0,3/9/20,50,1,31,18
,Japan,36.0,138.0,3/9/20,511,10,76,425
,Singapore,1.2833,103.8333,3/9/20,150,0,78,72
,Nepal,28.1667,84.25,3/9/20,1,0,1,0
,Malaysia,2.5,112.5,3/9/20,117,0,24,93
British Columbia,Canada,49.2827,-123.1207,3/9/20,32,1,4,27
New South Wales,Australia,-33.8688,151.2093,3/9/20,48,2,4,42
Victoria,Australia,-37.8136,144.9631,3/9/20,15,0,7,8
Queensland,Australia,-28.0167,153.4,3/9/20,15,0,8,7
,Cambodia,11.55,104.9167,3/9/20,2,0,1,1
,Sri Lanka,7.0,81.0,3/9/20,1,0,1,0
,Germany,51.0,9.0,3/9/20,1176,2,18,1156
,Finland,64.0,26.0,3/9/20,30,0,1,29
,United Arab Emirates,24.0,54.0,3/9/20,45,0,7,38
,Philippines,13.0,122.0,3/9/20,20,1,1,18
,India,21.0,78.0,3/9/20,43,0,3,40
,Italy,43.0,12.0,3/9/20,9172,463,724,7985
,Sweden,63.0,16.0,3/9/20,248,0,1,247
,Spain,40.0,-4.0,3/9/20,1073,28,32,1013
South Australia,Australia,-34.9285,138.6007,3/9/20,7,0,2,5
,Belgium,50.8333,4.0,3/9/20,239,0,1,238
,Egypt,26.0,30.0,3/9/20,55,1,1,53
From Diamond Princess,Australia,35.4437,139.638,3/9/20,0,0,0,0
,Lebanon,33.8547,35.8623,3/9/20,32,0,1,31
,Iraq,33.0,44.0,3/9/20,60,6,3,51
,Oman,21.0,57.0,3/9/20,16,0,2,14
,Afghanistan,33.0,65.0,3/9/20,4,0,0,4
,Bahrain,26.0275,50.55,3/9/20,95,0,14,81
,Kuwait,29.5,47.75,3/9/20,64,0,1,63
,Algeria,28.0339,1.6596,3/9/20,20,0,0,20
,Croatia,45.1,15.2,3/9/20,12,0,0,12
,Switzerland,46.8182,8.2275,3/9/20,374,2,3,369
,Austria,47.5162,14.5501,3/9/20,131,0,2,129
,Israel,31.0,35.0,3/9/20,61,0,2,59
,Pakistan,30.3753,69.3451,3/9/20,6,0,1,5
,Brazil,-14.235,-51.9253,3/9/20,25,0,0,25
,Georgia,42.3154,43.3569,3/9/20,15,0,0,15
,Greece,39.0742,21.8243,3/9/20,73,0,0,73
,North Macedonia,41.6086,21.7453,3/9/20,3,0,0,3
,Norway,60.472,8.4689,3/9/20,205,0,1,204
,Romania,45.9432,24.9668,3/9/20,15,0,3,12
,Estonia,58.5953,25.0136,3/9/20,10,0,0,10
,Netherlands,52.1326,5.2913,3/9/20,321,3,0,318
,San Marino,43.9424,12.4578,3/9/20,36,1,0,35
,Belarus,53.7098,27.9534,3/9/20,6,0,1,5
,Iceland,64.9631,-19.0208,3/9/20,58,0,0,58
,Lithuania,55.1694,23.8813,3/9/20,1,0,0,1
,Mexico,23.6345,-102.5528,3/9/20,7,0,1,6
,New Zealand,-40.9006,174.886,3/9/20,5,0,0,5
,Nigeria,9.082,8.6753,3/9/20,2,0,0,2
Western Australia,Australia,-31.9505,115.8605,3/9/20,4,1,0,3
,Ireland,53.1424,-7.6921,3/9/20,21,0,0,21
,Luxembourg,49.8153,6.1296,3/9/20,3,0,0,3
,Monaco,43.7333,7.4167,3/9/20,1,0,0,1
,Qatar,25.3548,51.1839,3/9/20,18,0,0,18
,Ecuador,-1.8312,-78.1834,3/9/20,15,0,0,15
,Azerbaijan,40.1431,47.5769,3/9/20,9,0,0,9
,Armenia,40.0691,45.0382,3/9/20,1,0,0,1
,Dominican Republic,18.7357,-70.1627,3/9/20,5,0,0,5
,Indonesia,-0.7893,113.9213,3/9/20,19,0,0,19
,Portugal,39.3999,-8.2245,3/9/20,30,0,0,30
,Andorra,42.5063,1.5218,3/9/20,1,0,0,1
Tasmania,Australia,-41.4545,145.9707,3/9/20,2,0,0,2
,Latvia,56.8796,24.6032,3/9/20,6,0,0,6
,Morocco,31.7917,-7.0926,3/9/20,2,0,0,2
,Saudi Arabia,24.0,45.0,3/9/20,15,0,0,15
,Senegal,14.4974,-14.4524,3/9/20,4,0,1,3
,Argentina,-38.4161,-63.6167,3/9/20,12,1,0,11
,Chile,-35.6751,-71.543,3/9/20,8,0,0,8
,Jordan,31.24,36.51,3/9/20,1,0,0,1
,Ukraine,48.3794,31.1656,3/9/20,1,0,0,1
,Hungary,47.1625,19.5033,3/9/20,9,0,0,9
Northern Territory,Australia,-12.4634,130.8456,3/9/20,0,0,0,0
,Liechtenstein,47.14,9.55,3/9/20,1,0,0,1
,Poland,51.9194,19.1451,3/9/20,16,0,0,16
,Tunisia,34.0,9.0,3/9/20,2,0,0,2
,Bosnia and Herzegovina,43.9159,17.6791,3/9/20,3,0,0,3
,Slovenia,46.1512,14.9955,3/9/20,16,0,0,16
,South Africa,-30.5595,22.9375,3/9/20,3,0,0,3
,Bhutan,27.5142,90.4336,3/9/20,1,0,0,1
,Cameroon,3.8480000000000003,11.5021,3/9/20,2,0,0,2
,Colombia,4.5709,-74.2973,3/9/20,1,0,0,1
,Costa Rica,9.7489,-83.7534,3/9/20,9,0,0,9
,Peru,-9.19,-75.0152,3/9/20,7,0,0,7
,Serbia,44.0165,21.0059,3/9/20,1,0,0,1
,Slovakia,48.669,19.699,3/9/20,3,0,0,3
,Togo,8.6195,0.8248,3/9/20,1,0,0,1
,French Guiana,3.9339,-53.1258,3/9/20,5,0,0,5
,Malta,35.9375,14.3754,3/9/20,3,0,0,3
,Martinique,14.6415,-61.0242,3/9/20,2,0,0,2
,Bulgaria,42.7339,25.4858,3/9/20,4,0,0,4
,Maldives,3.2028,73.2207,3/9/20,4,0,0,4
,Bangladesh,23.685,90.3563,3/9/20,3,0,0,3
,Paraguay,-23.4425,-58.4438,3/9/20,1,0,0,1
Ontario,Canada,51.2538,-85.3232,3/9/20,34,0,4,30
Alberta,Canada,53.9333,-116.5765,3/9/20,7,0,0,7
Quebec,Canada,52.9399,-73.5491,3/9/20,4,0,0,4
,Albania,41.1533,20.1683,3/9/20,2,0,0,2
,Cyprus,35.1264,33.4299,3/9/20,2,0,0,2
,Brunei,4.5353,114.7277,3/9/20,1,0,0,1
Washington,USA,47.4009,-121.4905,3/9/20,0,0,0,0
New York,USA,42.1657,-74.9481,3/9/20,0,0,0,0
California,USA,36.1162,-119.6816,3/9/20,0,0,0,0
Massachusetts,USA,42.2302,-71.5301,3/9/20,0,0,0,0
Diamond Princess,USA,35.4437,139.638,3/9/20,45,0,0,45
Grand Princess,USA,37.6489,-122.6655,3/9/20,21,0,0,21
Georgia,USA,33.0406,-83.6431,3/9/20,0,0,0,0
Colorado,USA,39.0598,-105.3111,3/9/20,0,0,0,0
Florida,USA,27.7663,-81.6868,3/9/20,0,0,0,0
New Jersey,USA,40.2989,-74.521,3/9/20,0,0,0,0
Oregon,USA,44.571999999999996,-122.0709,3/9/20,0,0,0,0
Texas,USA,31.0545,-97.5635,3/9/20,0,0,0,0
Illinois,USA,40.3495,-88.9861,3/9/20,0,0,0,0
Pennsylvania,USA,40.5908,-77.2098,3/9/20,0,0,0,0
Iowa,USA,42.0115,-93.2105,3/9/20,0,0,0,0
Maryland,USA,39.0639,-76.8021,3/9/20,0,0,0,0
North Carolina,USA,35.6301,-79.8064,3/9/20,0,0,0,0
South Carolina,USA,33.8569,-80.945,3/9/20,0,0,0,0
Tennessee,USA,35.7478,-86.6923,3/9/20,0,0,0,0
Virginia,USA,37.7693,-78.17,3/9/20,0,0,0,0
Arizona,USA,33.7298,-111.4312,3/9/20,0,0,0,0
Indiana,USA,39.8494,-86.2583,3/9/20,0,0,0,0
Kentucky,USA,37.6681,-84.6701,3/9/20,0,0,0,0
District of Columbia,USA,38.8974,-77.0268,3/9/20,0,0,0,0
Nevada,USA,38.3135,-117.0554,3/9/20,0,0,0,0
New Hampshire,USA,43.4525,-71.5639,3/9/20,0,0,0,0
Minnesota,USA,45.6945,-93.9002,3/9/20,0,0,0,0
Nebraska,USA,41.1254,-98.2681,3/9/20,0,0,0,0
Ohio,USA,40.3888,-82.7649,3/9/20,0,0,0,0
Rhode Island,USA,41.6809,-71.5118,3/9/20,0,0,0,0
Wisconsin,USA,44.2685,-89.6165,3/9/20,0,0,0,0
Connecticut,USA,41.5978,-72.7554,3/9/20,0,0,0,0
Hawaii,USA,21.0943,-157.4983,3/9/20,0,0,0,0
Oklahoma,USA,35.5653,-96.9289,3/9/20,0,0,0,0
Utah,USA,40.15,-111.8624,3/9/20,0,0,0,0
,Burkina Faso,12.2383,-1.5616,3/9/20,0,0,0,0
,Holy See,41.9029,12.4534,3/9/20,1,0,0,1
,Mongolia,46.8625,103.8467,3/9/20,0,0,0,0
,Panama,8.538,-80.7821,3/9/20,0,0,0,0
Kansas,USA,38.5266,-96.7265,3/9/20,0,0,0,0
Louisiana,USA,31.1695,-91.8678,3/9/20,0,0,0,0
Missouri,USA,38.4561,-92.2884,3/9/20,0,0,0,0
Vermont,USA,44.0459,-72.7107,3/9/20,0,0,0,0
Alaska,USA,61.3707,-152.4044,3/9/20,0,0,0,0
Arkansas,USA,34.9697,-92.3731,3/9/20,0,0,0,0
Delaware,USA,39.3185,-75.5071,3/9/20,0,0,0,0
Idaho,USA,44.2405,-114.4788,3/9/20,0,0,0,0
Maine,USA,44.6939,-69.3819,3/9/20,0,0,0,0
Michigan,USA,43.3266,-84.5361,3/9/20,0,0,0,0
Mississippi,USA,32.7416,-89.6787,3/9/20,0,0,0,0
Montana,USA,46.9219,-110.4544,3/9/20,0,0,0,0
New Mexico,USA,34.8405,-106.2485,3/9/20,0,0,0,0
North Dakota,USA,47.5289,-99.78399999999999,3/9/20,0,0,0,0
South Dakota,USA,44.2998,-99.4388,3/9/20,0,0,0,0
West Virginia,USA,38.4912,-80.9545,3/9/20,0,0,0,0
Wyoming,USA,42.756,-107.3025,3/9/20,0,0,0,0
Hubei,China,30.9756,112.2707,3/9/20,67743,3008,46488,18247
,Iran,32.0,53.0,3/9/20,7161,237,2394,4530
,"Korea, South",36.0,128.0,3/9/20,7478,53,118,7307
France,France,46.2276,2.2137,3/9/20,1209,19,12,1178
Guangdong,China,23.3417,113.4244,3/9/20,1352,8,1260,84
Henan,China,33.882,113.61399999999999,3/9/20,1272,22,1247,3
Zhejiang,China,29.1832,120.0934,3/9/20,1215,1,1176,38
Hunan,China,27.6104,111.7088,3/9/20,1018,4,979,35
Anhui,China,31.8257,117.2264,3/9/20,990,6,984,0
Jiangxi,China,27.614,115.7221,3/9/20,935,1,923,11
Shandong,China,36.3427,118.1498,3/9/20,758,6,700,52
Diamond Princess,Cruise Ship,35.4437,139.638,3/9/20,696,6,40,650
Jiangsu,China,32.9711,119.455,3/9/20,631,0,621,10
Chongqing,China,30.0572,107.874,3/9/20,576,6,542,28
Sichuan,China,30.6171,102.7103,3/9/20,539,3,466,70
Heilongjiang,China,47.861999999999995,127.7615,3/9/20,481,13,430,38
Denmark,Denmark,56.2639,9.5018,3/9/20,90,0,1,89
Beijing,China,40.1824,116.4142,3/9/20,428,8,315,105
Shanghai,China,31.201999999999998,121.4491,3/9/20,342,3,315,24
Hebei,China,39.549,116.1306,3/9/20,318,6,307,5
Fujian,China,26.0789,117.9874,3/9/20,296,1,295,0
Guangxi,China,23.8298,108.7881,3/9/20,252,2,230,20
Shaanxi,China,35.1917,108.8701,3/9/20,245,1,227,17
Yunnan,China,24.974,101.48700000000001,3/9/20,174,2,170,2
Hainan,China,19.1959,109.7453,3/9/20,168,6,159,3
Guizhou,China,26.8154,106.8748,3/9/20,146,2,123,21
Tianjin,China,39.3054,117.323,3/9/20,136,3,130,3
Shanxi,China,37.5777,112.2922,3/9/20,133,0,127,6
Gansu,China,37.8099,101.0583,3/9/20,124,2,88,34
Hong Kong,China,22.3,114.2,3/9/20,115,3,59,53
Liaoning,China,41.2956,122.6085,3/9/20,125,1,109,15
Jilin,China,43.6661,126.1923,3/9/20,93,1,91,1
,Czechia,49.8175,15.472999999999999,3/9/20,31,0,0,31
Xinjiang,China,41.1129,85.2401,3/9/20,76,3,73,0
Inner Mongolia,China,44.0935,113.9448,3/9/20,75,1,70,4
Ningxia,China,37.2692,106.1655,3/9/20,75,0,71,4
,Taiwan*,23.7,121.0,3/9/20,45,1,15,29
,Vietnam,16.0,108.0,3/9/20,30,0,16,14
,Russia,60.0,90.0,3/9/20,17,0,3,14
Qinghai,China,35.7452,95.9956,3/9/20,18,0,18,0
Macau,China,22.1667,113.55,3/9/20,10,0,10,0
,Moldova,47.4116,28.3699,3/9/20,1,0,0,1
,Bolivia,-16.2902,-63.5887,3/9/20,0,0,0,0
Faroe Islands,Denmark,61.8926,-6.9118,3/9/20,2,0,0,2
St Martin,France,18.0708,-63.0501,3/9/20,2,0,0,2
,Honduras,15.2,-86.2419,3/9/20,0,0,0,0
Channel Islands,United Kingdom,49.3723,-2.3644,3/9/20,0,0,0,0
New Brunswick,Canada,46.5653,-66.4619,3/9/20,0,0,0,0
Tibet,China,31.6927,88.0924,3/9/20,1,0,1,0
,Congo (Kinshasa),-4.0383,21.7587,3/9/20,0,0,0,0
,Cote d'Ivoire,7.54,-5.5471,3/9/20,0,0,0,0
Saint Barthelemy,France,17.9,-62.8333,3/9/20,1,0,0,1
,Jamaica,18.1096,-77.2975,3/9/20,0,0,0,0
,Reunion,-21.1151,55.5364,3/9/20,0,0,0,0
,Turkey,38.9637,35.2433,3/9/20,0,0,0,0
Gibraltar,United Kingdom,36.1408,-5.3536,3/9/20,1,0,0,1
,Cuba,22.0,-80.0,3/9/20,0,0,0,0
,Guyana,5.0,-58.75,3/9/20,0,0,0,0
Australian Capital Territory,Australia,-35.4735,149.0124,3/9/20,0,0,0,0
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,3/9/20,321,4,18,299
,Kazakhstan,48.0196,66.9237,3/9/20,0,0,0,0
French Polynesia,France,-17.6797,149.4068,3/9/20,0,0,0,0
,Cayman Islands,19.3133,-81.2546,3/9/20,0,0,0,0
,Guadeloupe,16.265,-61.551,3/9/20,0,0,0,0
Manitoba,Canada,53.7609,-98.8139,3/9/20,0,0,0,0
Saskatchewan,Canada,52.9399,-106.4509,3/9/20,0,0,0,0
,Ethiopia,9.145,40.4897,3/9/20,0,0,0,0
,Sudan,12.8628,30.2176,3/9/20,0,0,0,0
,Guinea,9.9456,-9.6966,3/9/20,0,0,0,0
,Aruba,12.5211,-69.9683,3/9/20,0,0,0,0
Grand Princess,Canada,37.6489,-122.6655,3/9/20,0,0,0,0
,Kenya,-0.0236,37.9062,3/9/20,0,0,0,0
,Antigua and Barbuda,17.0608,-61.7964,3/9/20,0,0,0,0
Alabama,USA,32.3182,-86.9023,3/9/20,0,0,0,0
,Thailand,15.0,101.0,3/10/20,53,1,33,19
,Japan,36.0,138.0,3/10/20,581,10,101,470
,Singapore,1.2833,103.8333,3/10/20,160,0,78,82
,Nepal,28.1667,84.25,3/10/20,1,0,1,0
,Malaysia,2.5,112.5,3/10/20,129,0,24,105
British Columbia,Canada,49.2827,-123.1207,3/10/20,32,1,4,27
New South Wales,Australia,-33.8688,151.2093,3/10/20,55,2,4,49
Victoria,Australia,-37.8136,144.9631,3/10/20,18,0,7,11
Queensland,Australia,-28.0167,153.4,3/10/20,18,0,8,10
,Cambodia,11.55,104.9167,3/10/20,2,0,1,1
,Sri Lanka,7.0,81.0,3/10/20,1,0,1,0
,Germany,51.0,9.0,3/10/20,1457,2,18,1437
,Finland,64.0,26.0,3/10/20,40,0,1,39
,United Arab Emirates,24.0,54.0,3/10/20,74,0,12,62
,Philippines,13.0,122.0,3/10/20,33,1,2,30
,India,21.0,78.0,3/10/20,56,0,4,52
,Italy,43.0,12.0,3/10/20,10149,631,724,8794
